ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,duration(Days),%funded,launchedNumeric
881195524,WRITING A BOOK TO CELEBRATE  AND PRESERVE AMERICA'S OLDEST MOST HISTORIC RESTAURANTS!,Nonfiction,Publishing,USD,16-10-10,6800,06-09-10 1:39,795,failed,3,US,795,795,6800,39.93056713,11.69117647,40427.06875
1422781413,36 Parables - Violet & Orange,Documentary,Film & Video,USD,05-12-10,36000,06-09-10 2:55,916,failed,8,US,916,916,36000,89.87820602,2.544444444,40427.12153
983557018,The Wishing Star Collective,Crafts,Crafts,USD,05-11-10,700,06-09-10 2:55,891,successful,21,US,891,891,700,59.87824074,127.2857143,40427.12153
1949247660,9/11...NYC...The Days After...,Publishing,Publishing,USD,26-10-10,1000,06-09-10 3:15,0,failed,0,US,0,0,1000,49.86435185,0,40427.13542
1818086535,People and the Planet: Take 2,Journalism,Journalism,USD,06-10-10,800,06-09-10 5:16,1740,successful,25,US,1740,1740,800,29.78016204,217.5,40427.21944
1499654457,"Psychopaths have taken over ""Chicago""",Theater,Theater,USD,05-12-10,4000,06-09-10 5:39,228,failed,5,US,228,228,4000,89.76415509,5.7,40427.23542
854236089,Pressing FOK DUB,Music,Music,USD,15-10-10,1000,06-09-10 5:42,1465,successful,51,US,1465,1465,1000,38.76196759,146.5,40427.2375
1299498788,I'll Be Seeing You (A USC Student Production),Narrative Film,Film & Video,USD,21-10-10,750,06-09-10 6:18,1040.04,successful,31,US,1040.04,1040.04,750,44.7368287,138.672,40427.2625
347411307,"Help Press Matthew Landis' New Album: ""Emotional Alchemy""",Indie Rock,Music,USD,12-10-10,2500,06-09-10 6:58,2695,successful,53,US,2695,2695,2500,35.70971065,107.8,40427.29028
974997366,TRONICA EVOLUTION. Blogger. Superhero. Mother.,Film & Video,Film & Video,USD,05-12-10,20000000,06-09-10 7:12,0,failed,0,US,0,0,20000000,89.69986111,0,40427.3
1349166169,TEN is a suspense thriller about a serial killer who terrorizes Turner's Island.,Film & Video,Film & Video,USD,06-10-10,5000,06-09-10 10:06,5,failed,1,US,5,5,5000,29.57893519,0.1,40427.42083
2008551916,"Art Campaign :: Billboard Exhibition Series :: Good Children Gallery, New Orleans.",Art,Art,USD,06-10-10,4000,06-09-10 15:41,1715,failed,25,US,1715,1715,4000,29.34622685,42.875,40427.65347
1140284457,Dirty Laundry,Film & Video,Film & Video,USD,06-10-10,2500,06-09-10 19:10,3150,successful,20,US,3150,3150,2500,29.20125,126,40427.79861
65821574,G.R. Greens: A Local Hydroponic Grower,Food,Food,USD,21-10-10,5000,06-09-10 20:08,70,failed,4,US,70,70,5000,44.16101852,1.4,40427.83889
137134673,Embroidery Adventure!,Product Design,Design,USD,06-10-10,1800,06-09-10 20:43,460,failed,11,US,460,460,1800,29.1365162,25.55555556,40427.86319
903328990,Marketing iPhone + iPad Games is Hard,Video Games,Games,USD,06-10-10,3000,06-09-10 21:06,11,failed,3,US,11,11,3000,29.12076389,0.366666667,40427.87917
30495548,The Robotic Sculptor:  Blending Art and Technology,Sculpture,Art,USD,06-10-10,3500,06-09-10 21:53,240,failed,6,US,240,240,3500,29.08758102,6.857142857,40427.91181
1869892965,Farmers' Markets: Good for America!,Documentary,Film & Video,USD,05-12-10,10000,06-09-10 22:16,550,failed,10,US,550,550,10000,89.0715625,5.5,40427.92778
2133172687,"""Leaving Hollywood"" - TV pilot in pre-production based on the completed feature film",Narrative Film,Film & Video,USD,22-10-10,30000,07-09-10 1:47,655,failed,11,US,655,655,30000,44.92518519,2.183333333,40428.07431
1656552560,Monifa Harris | Recording for My Real Audience,Music,Music,USD,17-10-10,1208,07-09-10 2:07,1245,successful,12,US,1245,1245,1208,39.91172454,103.0629139,40428.08819
97210956,"""Shine"": soundtrack to a Turkish film",World Music,Music,USD,08-10-10,3000,07-09-10 2:30,10000.62,successful,248,US,10000.62,10000.62,3000,30.8952662,333.354,40428.10417
1599854779,"PND GERMAN TOUR OF ""CIRCUITS""",Dance,Dance,USD,10-10-10,2500,07-09-10 2:53,2650,successful,38,US,2650,2650,2500,32.8796875,106,40428.12014
410879447,Let's get that difficult 3rd album out there,World Music,Music,USD,07-10-10,3000,07-09-10 3:53,0,failed,0,US,0,0,3000,29.8375463,0,40428.16181
653315979,To Catch a Monkey - Teaching Kids Integrity Through a Fun-Filled Children's Book!,Children's Books,Publishing,USD,22-10-10,1200,07-09-10 4:27,1455,successful,23,US,1455,1455,1200,44.81412037,121.25,40428.18542
2108830708,Hungarian herders meet American cowboys,Documentary,Film & Video,USD,15-10-10,20000,07-09-10 4:36,20190,successful,58,US,20190,20190,20000,37.80805556,100.95,40428.19167
1433630919,BlackHeart ,Theater,Theater,USD,20-10-10,5300,07-09-10 5:02,460,failed,6,US,460,460,5300,42.78978009,8.679245283,40428.20972
781788520,"""Amen"" (working title)",Shorts,Film & Video,USD,03-10-10,800,07-09-10 5:03,1130,successful,21,US,1130,1130,800,25.78917824,141.25,40428.21042
1333670102,North College Hill: The Minor Leagues' Sixth Album!,Pop,Music,USD,23-10-10,1250,07-09-10 5:05,1342.08,successful,38,US,1342.08,1342.08,1250,45.78763889,107.3664,40428.21181
239979448,Animalia Animation,Animation,Film & Video,USD,16-10-10,1000,07-09-10 5:08,1322,successful,40,US,1322,1322,1000,38.78578704,132.2,40428.21389
723681474,JAILED (Canceled),Photography,Photography,USD,30-11-10,20000,07-09-10 5:16,954,canceled,10,US,954,954,20000,83.77989583,4.77,40428.21944
2145171950,Breathe New Life Into the WNY Book Arts Center!,Illustration,Art,USD,07-10-10,5000,07-09-10 5:31,5601,successful,125,US,5601,5601,5000,29.76974537,112.02,40428.22986
160537161,White/Wakeman: Double the Fun!,Documentary,Film & Video,USD,21-09-10,25,07-09-10 5:33,28,successful,4,US,28,28,25,13.76819444,112,40428.23125
373660266,A Fistful of Stereotypes (Working Title),Shorts,Film & Video,USD,28-10-10,2500,07-09-10 9:01,3029.66,successful,56,US,3029.66,3029.66,2500,50.62413194,121.1864,40428.37569
886879186,The Dog Trial (NYU film production),Narrative Film,Film & Video,USD,06-12-10,15000,07-09-10 11:40,1221,failed,7,US,1221,1221,15000,89.51359954,8.14,40428.48611
1788874511,To Skin a Cat,Documentary,Film & Video,USD,17-10-10,25000,07-09-10 12:44,1363,failed,26,US,1363,1363,25000,39.46934028,5.452,40428.53056
1538294633,Heroes in the Night,Journalism,Journalism,USD,12-10-10,16000,07-09-10 16:14,1736,failed,41,US,1736,1736,16000,34.32298611,10.85,40428.67639
1801761598,The Shepeople's all female artists showcase First Celebration Concert,Music,Music,USD,01-10-10,2000,07-09-10 16:34,240,failed,7,US,240,240,2000,23.30905093,12,40428.69028
1139324931,Save Our Songs - The Reliques Record a New EP,Country & Folk,Music,USD,07-10-10,4000,07-09-10 17:03,4022,successful,62,US,4022,4022,4000,29.28943287,100.55,40428.71042
2084002856,Coast: A Novel (and the reinvention of the novel),Fiction,Publishing,USD,07-10-10,10000,07-09-10 17:16,517,failed,16,US,517,517,10000,29.28020833,5.17,40428.71944
1638140529,Be a part of The Worsties new recording (and new merch too!),Music,Music,USD,06-10-10,4500,07-09-10 17:27,4500,successful,30,US,4500,4500,4500,28.27229167,100,40428.72708
2036484646,'Shadow of the Addict': Dance Film and Documentary on Addiction and secrets,Dance,Dance,USD,18-10-10,16000,07-09-10 18:01,1700,failed,17,US,1700,1700,16000,40.24902778,10.625,40428.75069
1264934249,"Public Bubble Space: Stick It, Say It",Illustration,Art,USD,07-10-10,147.1,07-09-10 18:30,38,failed,3,US,38,38,147.1,29.2287037,25.83276683,40428.77083
410082230,No Your Limits - Mission One: Great White Sharks,Documentary,Film & Video,USD,07-10-10,30000,07-09-10 18:45,2270,failed,13,US,2270,2270,30000,29.21831019,7.566666667,40428.78125
1018932911,Bring to Light: Nuit Blanche New York,Art,Art,USD,10-10-10,5000,07-09-10 19:05,5036,successful,92,US,5036,5036,5000,32.20428241,100.72,40428.79514
1525507824,"Ethiopian Midwives, A Photo Documentary",Photography,Photography,USD,12-11-10,2000,07-09-10 20:21,2185,successful,50,US,2185,2185,2000,65.15206019,109.25,40428.84792
1537268599,The Endowment for Unexceptional Humans,Publishing,Publishing,USD,06-11-10,3000,07-09-10 20:26,3380,successful,25,US,3380,3380,3000,59.14861111,112.6666667,40428.85139
1814642782,from ZERO to HERO (Canceled),Documentary,Film & Video,USD,06-11-10,12000,07-09-10 20:34,0,canceled,0,US,0,0,12000,59.1425,0,40428.85694
492726898,"AUDITION - A Killer New Reality Film (Nothing Paranormal, Only Real Terror...)",Film & Video,Film & Video,USD,28-09-10,10000,07-09-10 21:29,260,failed,5,US,260,260,10000,20.10452546,2.6,40428.89514
1761558338,The Google Lunar X PRIZE Story: I'll bet these people have names,Journalism,Journalism,USD,18-09-10,600,07-09-10 21:42,753.23,successful,11,US,753.23,753.23,600,10.09565972,125.5383333,40428.90417
526637765,Northeast Florida Vegetarian Festival,Food,Food,USD,08-10-10,3500,07-09-10 22:28,3505,successful,58,US,3505,3505,3500,30.06353009,100.1428571,40428.93611
1794239138,"""Two"" - The Music CD by Herbie J Pilato",Pop,Music,USD,07-10-10,50000,07-09-10 22:43,0,failed,0,US,0,0,50000,29.05292824,0,40428.94653
308295537,Find Your Prince Charming,Shorts,Film & Video,USD,30-10-10,2000,07-09-10 22:47,2211,successful,61,US,2211,2211,2000,52.05042824,110.55,40428.94931
1347377064,Night of the Living Dead the musical,Theater,Theater,USD,07-10-10,6500,07-09-10 23:03,8385.76,successful,151,US,8385.76,8385.76,6500,29.03930556,129.0116923,40428.96042
54942149,REVISED Puritan Rodeo CD Fun Drive!!!  ,Country & Folk,Music,USD,08-10-10,500,08-09-10 0:40,548,successful,29,US,548,548,500,29.97215278,109.6,40429.02778
1642653771,DJ SUGAA'S UNKNOWN ARTIST PROJECT !!! MUSIC MEANT TO BE HEARD!!!,Hip-Hop,Music,USD,04-12-10,7000,08-09-10 0:49,25,failed,1,US,25,25,7000,86.96528935,0.357142857,40429.03403
442197635,Stories: An Instrumental Concept Album (Canceled),Indie Rock,Music,USD,23-10-10,5000,08-09-10 1:05,1521,canceled,22,US,1521,1521,5000,44.954375,30.42,40429.04514
1991536847,Between the Seas:a festival of performing arts from the Mediterranean in NYC,Theater,Theater,USD,07-11-10,2500,08-09-10 1:45,2550,successful,28,US,2550,2550,2500,59.92697917,102,40429.07292
1760812570,Futureman: It Came From Tomorrow,Narrative Film,Film & Video,USD,23-10-10,350,08-09-10 1:48,0,failed,0,US,0,0,350,44.92444444,0,40429.075
1875691008,'Portraits of Peace' American Soldiers Portrait Project ,Painting,Art,USD,08-10-10,4620,08-09-10 2:12,750,failed,10,US,750,750,4620,29.90828704,16.23376623,40429.09167
180220754,A Little Book About Nothing:How Seinfeld Changed The World and Other Nonsensical Noti (Canceled),Nonfiction,Publishing,USD,08-10-10,3000,08-09-10 3:12,0,canceled,0,US,0,0,3000,29.86616898,0,40429.13333
2128817961,Russian Winter Folk Tales Book Illustrated by Children,Children's Books,Publishing,USD,07-12-10,1000,08-09-10 4:50,100,failed,1,US,100,100,1000,89.79815972,10,40429.20139
93386169,Fund my first novel - The Village Child!,Fiction,Publishing,USD,07-11-10,10000,08-09-10 6:05,40,failed,2,US,40,40,10000,59.74646991,0.4,40429.25347
1194281594,"Ryan Ordway Debut Album ""Changing Lanes"" Fund",Country & Folk,Music,USD,08-10-10,5000,08-09-10 6:12,480,failed,14,US,480,480,5000,29.74106481,9.6,40429.25833
481646215,"THE MISEDUCATION OF SIMON KRAUS: A feature film made by artists, for artists ",Documentary,Film & Video,USD,08-10-10,3500,08-09-10 6:36,4083.88,successful,50,US,4083.88,4083.88,3500,29.72467593,116.6822857,40429.275
1192734961,I Pray Hardest When I'm Being Shot At (Canceled),Nonfiction,Publishing,USD,08-10-10,5000,08-09-10 6:52,0,canceled,0,US,0,0,5000,29.71324074,0,40429.28611
1223926332,"Anonymous: The Machine, The Movement, The Movie",Shorts,Film & Video,USD,08-10-10,2000,08-09-10 7:03,50,failed,1,US,50,50,2000,29.70600694,2.5,40429.29375
949761242,Mukyoku: 27 Compositions for Taimu shakuhachi flute ,World Music,Music,USD,11-10-10,927,08-09-10 8:13,107,failed,5,US,107,107,927,32.6572338,11.54261057,40429.34236
1869116210,"Oh, The Places I've Been!",Nonfiction,Publishing,USD,23-10-10,3500,08-09-10 11:58,0,failed,0,US,0,0,3500,44.50128472,0,40429.49861
405380972,Put Big Kettledrum on the road!,Music,Music,USD,23-10-10,1500,08-09-10 13:25,2485,successful,16,US,2485,2485,1500,44.44028935,165.6666667,40429.55903
1008477107,Great Grandparents of the United States,Photography,Photography,USD,08-10-10,8000,08-09-10 13:31,445,failed,5,US,445,445,8000,29.43655093,5.5625,40429.56319
577843039,The Organ Farm - An Interactive Science Fiction Novel,Fiction,Publishing,USD,07-12-10,900,08-09-10 14:58,205,failed,3,US,205,205,900,89.37581019,22.77777778,40429.62361
11204365,Pond Island - The Legend,Documentary,Film & Video,USD,03-10-10,5000,08-09-10 15:24,50,failed,1,US,50,50,5000,24.35787037,1,40429.64167
72525794,"Philmont: ""The Transition EP""",Pop,Music,USD,11-10-10,4000,08-09-10 15:29,5404,successful,107,US,5404,5404,4000,32.35423611,135.1,40429.64514
2027944861,Give & Getaway: Volunteer Vacations (Episode 2),Webseries,Film & Video,USD,29-09-10,2700,08-09-10 15:59,2845,successful,32,US,2845,2845,2700,20.33385417,105.3703704,40429.66597
1724908747,"The Lyrical Contemporary Clarinet, music by Edward Marcus; Janet Greene, clarinet",Classical Music,Music,USD,07-12-10,7000,08-09-10 16:27,1615,canceled,14,US,1615,1615,7000,89.31445602,23.07142857,40429.68542
771398126,Leaf Litter,Publishing,Publishing,USD,08-10-10,1800,08-09-10 16:46,2169.55,successful,86,US,2169.55,2169.55,1800,29.30135417,120.5305556,40429.69861
2118154554,Love in the Time of Channukah @ Ars Nova,Theater,Theater,USD,23-10-10,700,08-09-10 17:26,765,successful,11,US,765,765,700,44.27313657,109.2857143,40429.72639
350229093,Teach The Children Of The World (Canceled),Music,Music,USD,08-10-10,20000,08-09-10 17:27,0,canceled,0,US,0,0,20000,29.27262731,0,40429.72708
22370867,Twelve O'clock in Baltimore,Documentary,Film & Video,USD,10-10-10,12000,08-09-10 17:55,12205,successful,206,US,12205,12205,12000,31.25326389,101.7083333,40429.74653
49469308,The M(obile)L(itearcy)A(rts)B(us) ,Art,Art,USD,08-10-10,8000,08-09-10 19:43,587,failed,6,US,587,587,8000,29.17841435,7.3375,40429.82153
1209595690,Applestarr Wrestling Alliance,Animation,Film & Video,USD,07-11-10,8000,08-09-10 19:58,0,failed,0,US,0,0,8000,59.16790509,0,40429.83194
1613274263,"""Charlie's Big Adventure."" A great american road trip + cesar dog=coffee table book.",Art Books,Publishing,USD,08-10-10,3000,08-09-10 20:51,85,failed,2,US,85,85,3000,29.13118056,2.833333333,40429.86875
112206102,New Blood for the Old Body - Photography from inside the new agrarian movement,Photography,Photography,USD,08-10-10,600,08-09-10 20:58,1895,successful,50,US,1895,1895,600,29.12634259,315.8333333,40429.87361
896433514,WOKE UP BLACK: Telling Stories About Young Black Lives,Documentary,Film & Video,USD,30-10-10,12000,08-09-10 21:48,12267,successful,97,US,12267,12267,12000,51.09127315,102.225,40429.90833
356011500,Leprosy Documentary,Documentary,Film & Video,USD,08-10-10,10000,08-09-10 21:53,10036,successful,28,US,10036,10036,10000,29.08767361,100.36,40429.91181
635283646,Publish Waiting On Humanity,Nonfiction,Publishing,USD,08-10-10,2500,08-09-10 22:04,2550,successful,19,US,2550,2550,2500,29.08023148,102,40429.91944
80313235,Garden Avenue,Documentary,Film & Video,USD,03-11-10,12500,08-09-10 22:09,15290,successful,50,US,15290,15290,12500,55.0766088,122.32,40429.92292
344106658,Ed's Creative Journal - Character Education Learning Book (Canceled),Children's Books,Publishing,USD,08-10-10,7500,08-09-10 22:19,40,canceled,2,US,40,40,7500,29.07,0.533333333,40429.92986
201145782,Candace's Little Album Project,Indie Rock,Music,USD,29-09-10,1000,08-09-10 22:29,3155,successful,112,US,3155,3155,1000,20.0631713,315.5,40429.93681
1922609534,"""Wicked West""",Narrative Film,Film & Video,USD,07-12-10,7500,08-09-10 22:50,45,failed,2,US,45,45,7500,89.04825231,0.6,40429.95139
2088032392,Paper and Pulp: Gathering a Community - an exhibition of (mostly) local artists,Art,Art,USD,02-10-10,2000,08-09-10 22:58,2240,successful,25,US,2240,2240,2000,23.0425463,112,40429.95694
1543133386,"Cars!  Poetry!  Humor!  My book, CAR POETRY IN MOTION, will have it all!",Poetry,Publishing,USD,08-10-10,10000,08-09-10 23:23,0,failed,0,US,0,0,10000,29.02505787,0,40429.97431
1652831807,"Do you God, take the Devil : God (male), Devil (female), Jaded Lovers",Shorts,Film & Video,USD,09-10-10,3000,09-09-10 0:23,435,failed,7,US,435,435,3000,29.98373843,14.5,40430.01597
1590063079,After the Quake,Documentary,Film & Video,USD,09-10-10,1500,09-09-10 0:23,3210.03,successful,41,US,3210.03,3210.03,1500,29.9834838,214.002,40430.01597
636763379,Girl On the Street (Canceled),Photography,Photography,USD,09-10-10,2000,09-09-10 1:03,0,canceled,0,US,0,0,2000,29.95619213,0,40430.04375
178721909,"Teresa Tudury's ""Such Fine Things"" CD is a hit ! You can kickstart the 2nd pressing !",Indie Rock,Music,USD,12-10-10,3000,09-09-10 1:04,20,failed,1,US,20,20,3000,32.95510417,0.666666667,40430.04444
959891201,BUTOH BEAUTIFUL ,Performance Art,Art,USD,25-10-10,1600,09-09-10 2:00,1620,successful,31,US,1620,1620,1600,45.91633102,101.25,40430.08333
1778580953,Via Maris Album Release,Music,Music,USD,21-10-10,500,09-09-10 2:07,615,successful,19,US,615,615,500,41.91130787,123,40430.08819
1572975856,The Black Velvet Necronomicon: Black Velvet Cthulhu,Illustration,Art,USD,08-11-10,3500,09-09-10 3:18,3871,successful,28,US,3871,3871,3500,59.86234954,110.6,40430.1375
567186705,"""Contention"" an independent feature",Shorts,Film & Video,USD,08-12-10,6000,09-09-10 4:16,0,failed,0,US,0,0,6000,89.821875,0,40430.17778
1367896895,"""Problems"": A Tale of Two Tragically Sad Girls",Documentary,Film & Video,USD,09-10-10,4000,09-09-10 5:15,5838,successful,113,US,5838,5838,4000,29.78109954,145.95,40430.21875
1031898077,"""AMERIKA: a notebook in three parts"" A Feature-Length Film",Narrative Film,Film & Video,USD,18-11-10,20000,09-09-10 6:01,2141.1,failed,30,US,2141.1,2141.1,20000,69.74862269,10.7055,40430.25069
1983887880,Neutron Girl: the Comic Book,Comics,Comics,USD,09-10-10,5000,09-09-10 6:22,5287.02,successful,97,US,5287.02,5287.02,5000,29.73405093,105.7404,40430.26528
320575927,Travelers In Paradise: A NEW Scuba Diving and travel show on VERSUS,Documentary,Film & Video,USD,09-10-10,7500,09-09-10 7:30,0,failed,0,US,0,0,7500,29.68708333,0,40430.3125
1364384428,Experimental Independent Haunted House,Design,Design,USD,13-10-10,3000,09-09-10 9:06,75,failed,3,US,75,75,3000,33.62071759,2.5,40430.37917
1290586331,YOKVA'A COLLECTIVE WEST COAST TOUR ,Rock,Music,USD,09-10-10,5000,09-09-10 11:33,915,failed,13,US,915,915,5000,29.51871528,18.3,40430.48125
652442500,L_A_N Issue 2 for the Fashionable Futurist,Publishing,Publishing,USD,16-11-10,10000,09-09-10 13:41,10238,successful,56,US,10238,10238,10000,67.42965278,102.38,40430.57014
956641742,Rebecca and Sequina on an Operatic Journey,Classical Music,Music,USD,26-10-10,5000,09-09-10 15:28,5771,successful,68,US,5771,5771,5000,46.35512731,115.42,40430.64444
305520070,The Legend of Oak Swamp,Narrative Film,Film & Video,USD,09-10-10,3000,09-09-10 16:10,296,failed,9,US,296,296,3000,29.32600694,9.866666667,40430.67361
366203377,My Brother Jack,Narrative Film,Film & Video,USD,30-10-10,20000,09-09-10 16:27,20300,successful,37,US,20300,20300,20000,50.31440972,101.5,40430.68542
359013399,Deja-Vu: Dissecting Memory on Camera,Documentary,Film & Video,USD,16-10-10,5000,09-09-10 16:30,6705,successful,62,US,6705,6705,5000,36.31233796,134.1,40430.6875
1982439895,Sanity Disobedience for a New Frontier,Art,Art,USD,11-10-10,2500,09-09-10 16:32,1395,failed,13,US,1395,1395,2500,31.31091435,55.8,40430.68889
1266833118,Chicken Fat,Documentary,Film & Video,USD,08-12-10,15000,09-09-10 17:15,538,failed,13,US,538,538,15000,89.28083333,3.586666667,40430.71875
759846304,1000 Portraits,Art,Art,USD,08-11-10,5000,09-09-10 18:21,5415,successful,58,US,5415,5415,5000,59.23503472,108.3,40430.76458
1323310408,"BELEZA BRASIL - New CD - ""Cookin' with Flavor""",Music,Music,USD,09-10-10,5000,09-09-10 19:33,8185,successful,41,US,8185,8185,5000,29.18496528,163.7,40430.81458
1708706111,The Better Letters need funding for their BRAND NEW FULL LENGTH ALBUM!,Pop,Music,USD,23-10-10,2800,09-09-10 19:37,2925.44,successful,78,US,2925.44,2925.44,2800,43.18215278,104.48,40430.81736
719027535,"""JANE"" Directed by D.H. Hamilton/Produced by LOUDOWL pictures",Documentary,Film & Video,USD,09-10-10,10000,09-09-10 19:42,0,failed,0,US,0,0,10000,29.17888889,0,40430.82083
1033804110,Help supply the kids with positive Hip Hop Music for FREE!,Hip-Hop,Music,USD,09-10-10,5000,09-09-10 20:44,0,failed,0,US,0,0,5000,29.13564815,0,40430.86389
1534784327,"COLOR ME OBSESSED, the potentially true story of The Replacements - phase 5 (mixing)",Documentary,Film & Video,USD,08-11-10,1000,09-09-10 20:57,3510,successful,68,US,3510,3510,1000,59.12649306,351,40430.87292
1889033802,enough is enough.  Lets do this. Make dreams happen. Miracles if you will. ,Fashion,Fashion,USD,09-10-10,1500,09-09-10 21:15,0,failed,0,US,0,0,1500,29.1140625,0,40430.88542
1609515344,Metalhead Motion Pictures presents SHOREHAM,Documentary,Film & Video,USD,31-10-10,5000,09-09-10 21:56,1525,failed,12,US,1525,1525,5000,51.0855787,30.5,40430.91389
1510916940,The Voyage: A new sketch comedy venture,Webseries,Film & Video,USD,19-11-10,2500,09-09-10 23:25,2570,successful,48,US,2570,2570,2500,70.02400463,102.8,40430.97569
2099544437,Still Amy,Documentary,Film & Video,USD,10-10-10,5000,10-09-10 0:23,6781,successful,115,US,6781,6781,5000,29.98399306,135.62,40431.01597
506924856,"""Roots Into The See"" by The Atomic Bomb Audition",Music,Music,USD,19-10-10,1500,10-09-10 2:00,1595.99,successful,34,US,1595.99,1595.99,1500,38.91665509,106.3993333,40431.08333
876305557,The Spice Pistols: An Epic 3D Rockumentary!,Documentary,Film & Video,USD,23-10-10,5000,10-09-10 2:35,5505.22,successful,48,US,5505.22,5505.22,5000,42.89232639,110.1044,40431.10764
1192458095,Vietnam Redux - The Story of Storytelling,Narrative Film,Film & Video,USD,09-10-10,3500,10-09-10 3:40,3525,successful,30,US,3525,3525,3500,28.84699074,100.7142857,40431.15278
801360396,THE DUSTBOWL REVIVAL TOURS AUSTIN and NEW ORLEANS in 2011... with A NEW EP!,Jazz,Music,USD,09-12-10,7500,10-09-10 3:57,40,failed,2,US,40,40,7500,89.83486111,0.533333333,40431.16458
483013963,"""Gunpowder Sonata""",Shorts,Film & Video,USD,10-10-10,10000,10-09-10 4:02,0,failed,0,US,0,0,10000,29.83175926,0,40431.16806
1927628239,Sleepers—A Special Forces reserve combat team giving new meaning to hostile takeover,Comics,Comics,USD,09-12-10,7000,10-09-10 4:08,0,failed,0,US,0,0,7000,89.82711806,0,40431.17222
367619794,Can You See Me Now?,Shorts,Film & Video,USD,02-10-10,1000,10-09-10 4:53,0,failed,0,US,0,0,1000,21.79646991,0,40431.20347
1986518638,ruKus - the Net-a-thon: Fueling independence in music and art!,Indie Rock,Music,USD,25-10-10,8000,10-09-10 5:03,195,failed,7,US,195,195,8000,44.7890162,2.4375,40431.21042
340744554,the Boston Composers' Coalition: Concert Season No. 1,Classical Music,Music,USD,11-10-10,1500,10-09-10 5:31,1595,successful,23,US,1595,1595,1500,30.76966435,106.3333333,40431.22986
1328522925,"Contradiction Dance presents, ""Living, Breathing, Human Organism?""",Dance,Dance,USD,17-10-10,5000,10-09-10 6:34,5165,successful,107,US,5165,5165,5000,36.72592593,103.3,40431.27361
1622603440,Cheyne Stokes: Live in Las Vegas,Performance Art,Art,USD,10-10-10,1250,10-09-10 6:38,190,failed,7,US,190,190,1250,29.72358796,15.2,40431.27639
1257964518,The Limit of Law,Documentary,Film & Video,USD,10-10-10,20000,10-09-10 6:39,0,failed,0,US,0,0,20000,29.72239583,0,40431.27708
401698814,The New 20s  (Season 2!),Webseries,Film & Video,USD,09-11-10,4000,10-09-10 8:12,360,failed,14,US,360,360,4000,59.65782407,9,40431.34167
449858411,BUMSY,Webseries,Film & Video,USD,13-11-10,28500,10-09-10 8:31,715,failed,11,US,715,715,28500,63.64447917,2.50877193,40431.35486
2082861399,THE AMAZING FIST - a comic book project,Comics,Comics,USD,10-10-10,3500,10-09-10 8:39,4257.29,successful,125,US,4257.29,4257.29,3500,29.63913194,121.6368571,40431.36042
769570467,Beam Me Up (lifting Yogoman Burning Band to their record release from Earth)!,Music,Music,USD,10-10-10,5000,10-09-10 8:42,5176.66,successful,97,US,5176.66,5176.66,5000,29.6369213,103.5332,40431.3625
1225070411,WHITE LIGHTER: The Finishing Touches,Country & Folk,Music,USD,21-10-10,5500,10-09-10 12:29,6087,successful,130,US,6087,6087,5500,40.4794213,110.6727273,40431.52014
1964442086,Telescope has almost made 'Contact' with The Creator of The Universe! Do you want to?,Hip-Hop,Music,USD,18-10-10,5000,10-09-10 12:31,1670,failed,42,US,1670,1670,5000,37.47811343,33.4,40431.52153
1105728658,The Scarlet Ending's Cross-Country Trip to Film 2 Music Videos!,Indie Rock,Music,USD,10-10-10,2500,10-09-10 15:09,3080,successful,95,US,3080,3080,2500,29.3681713,123.2,40431.63125
932611666,"A video, ""Zone of Fire"", of the life of Bat Masterson & his friends in the Old West.",Documentary,Film & Video,USD,09-12-10,5500,10-09-10 15:39,75,failed,2,US,75,75,5500,89.34734954,1.363636364,40431.65208
2014328435,Red Riding Hood Paper Sculpture,Sculpture,Art,USD,10-10-10,250,10-09-10 15:49,570,successful,21,US,570,570,250,29.34075231,228,40431.65903
944286005,Support Emerson's Debut Album!,Music,Music,USD,15-10-10,2000,10-09-10 16:08,2660,successful,66,US,2660,2660,2000,34.32722222,133,40431.67222
1367971121,"Cordially, Georgia O'Keeffe",Shorts,Film & Video,USD,10-10-10,3500,10-09-10 16:12,200,failed,2,US,200,200,3500,29.32480324,5.714285714,40431.675
1168427855,Project Zip Line ,Product Design,Design,USD,09-11-10,8000,10-09-10 16:33,10,failed,1,US,10,10,8000,59.31032407,0.125,40431.68958
19346435,C.S. Lewis's Library: A searchable database of books he owned and read.,Journalism,Journalism,USD,25-10-10,20000,10-09-10 16:36,745,failed,17,US,745,745,20000,44.30773148,3.725,40431.69167
493751729,Untitled Ariana Delawari Afghanistan Documentary,Documentary,Film & Video,USD,10-10-10,10000,10-09-10 17:13,23144,successful,92,US,23144,23144,10000,29.28231481,231.44,40431.71736
1945065145,The Random Kind,Documentary,Film & Video,USD,11-10-10,2100,10-09-10 17:28,2350,successful,52,US,2350,2350,2100,30.27175926,111.9047619,40431.72778
1195481879,Become a part of Double Negative - an Action - Web Series (Canceled),Shorts,Film & Video,USD,10-10-10,11500,10-09-10 18:06,70,canceled,2,US,70,70,11500,29.24550926,0.608695652,40431.75417
1793343028,Salaam America - A Documentary About Muslim Americans,Journalism,Journalism,USD,10-10-10,3000,10-09-10 18:32,3065.49,successful,95,US,3065.49,3065.49,3000,29.2275,102.183,40431.77222
